"산업분류(1)","규모별(1)",2025.09,2025.09,2025.09,2025.09,2025.09,2025.09,2025.09,2025.09,2025.09,2025.09,2025.09,2025.09,2025.09,2025.09
"산업분류(1)","규모별(1)",전체근로일수 (일),상용근로일수 (일),임시일용근로일수 (일),전체근로시간 (시간),상용총근로시간 (시간),상용소정실근로시간 (시간),상용초과근로시간 (시간),임시일용근로시간 (시간),전체임금총액 (원),상용임금총액 (원),상용정액급여 (원),상용초과급여 (원),상용특별급여 (원),임시일용임금총액 (원)
"L.부동산업(68)","1~4인",20.8,20.9,18.4,154.8,159.2,158.9,0.3,97.8,2562932,2686435,2497375,26110,162951,971706
"L.부동산업(68)","5~9인",19.6,19.6,15.0,194.2,194.1,193.4,0.7,228.5,3517628,3519619,3187875,92691,239053,2993000
"L.부동산업(68)","10~29인",20.1,20.2,16.4,182.2,182.3,181.4,0.9,178.3,3379630,3408862,3113818,88295,206749,2300389
"L.부동산업(68)","30~99인",20.5,20.6,11.8,173.7,174.7,171.4,3.3,100.0,4626322,4670153,3680007,152434,837711,1388660
"L.부동산업(68)","100~299인",20.4,20.4,20.1,166.3,166.9,164.3,2.6,157.2,4625347,4768254,3789704,83815,894735,2256695
"L.부동산업(68)","300인이상",20.6,21.1,13.2,169.0,173.6,171.6,2.0,100.5,3244727,3360978,3135162,107817,117999,1529385
"M.전문, 과학 및 기술 서비스업(70~73)","전규모(1인이상)",21.1,21.2,17.9,170.7,171.8,167.1,4.7,131.3,6370011,6489209,4805200,161203,1522805,2201489
"M.전문, 과학 및 기술 서비스업(70~73)"," -5인이상",21.1,21.1,19.1,171.8,172.4,167.1,5.3,147.2,6836912,6952285,5052792,184349,1715144,2426168
"M.전문, 과학 및 기술 서비스업(70~73)"," -10인이상",21.0,21.0,19.6,172.1,172.7,166.7,5.9,150.7,7236139,7364151,5241451,206137,1916563,2501915
"M.전문, 과학 및 기술 서비스업(70~73)"," -30인이상",20.9,21.0,19.4,173.1,173.7,166.5,7.2,149.5,7911064,8041076,5486790,252379,2301908,2541097
"M.전문, 과학 및 기술 서비스업(70~73)","-1~9인",21.4,21.7,13.7,166.3,169.1,168.5,0.7,80.8,3589990,3662909,3395993,16053,250862,1420907
"M.전문, 과학 및 기술 서비스업(70~73)","-1~29인",21.4,21.5,16.5,167.3,169.2,168.1,1.1,113.1,4169584,4250172,3821803,29655,398715,1861763
"M.전문, 과학 및 기술 서비스업(70~73)"," -1~299인",21.2,21.4,17.7,169.7,171.2,168.1,3.0,127.6,4933869,5029306,4402834,96281,530190,2134611
"M.전문, 과학 및 기술 서비스업(70~73)"," -5~299인",21.2,21.3,19.1,171.1,171.9,168.2,3.7,146.6,5316112,5408341,4691059,117048,600234,2397870
"M.전문, 과학 및 기술 서비스업(70~73)","1~4인",21.4,21.8,13.3,163.7,168.0,167.7,0.3,68.7,3266234,3354039,3128932,4497,220610,1319164
"M.전문, 과학 및 기술 서비스업(70~73)","5~9인",21.5,21.6,14.8,169.4,170.5,169.4,1.2,113.4,3986429,4032002,3715126,29862,287013,1696415
"M.전문, 과학 및 기술 서비스업(70~73)","10~29인",21.2,21.3,19.9,168.7,169.2,167.6,1.6,153.6,4959318,5052742,4403725,48242,600774,2413652
"M.전문, 과학 및 기술 서비스업(70~73)","30~99인",21.3,21.4,17.6,174.5,175.5,169.9,5.6,137.2,5523566,5613165,4886237,170405,556522,2290764
"M.전문, 과학 및 기술 서비스업(70~73)","100~299인",20.9,20.9,21.2,171.7,172.1,166.0,6.1,160.4,6653350,6806918,5666931,217269,922718,2774698
"M.전문, 과학 및 기술 서비스업(70~73)","300인이상",20.8,20.8,19.4,173.0,173.3,164.8,8.5,149.5,9740768,9855499,5732991,310901,3811608,2531835
"N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","전규모(1인이상)",20.1,21.2,9.6,163.3,172.6,168.2,4.4,74.8,2819968,2997255,2646168,156285,194803,1141264
"N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)"," -5인이상",20.2,21.2,9.7,164.9,173.6,168.9,4.7,75.6,2833604,3003885,2630966,167965,204955,1099063
"N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)"," -10인이상",20.3,21.2,9.7,165.6,173.5,168.8,4.7,75.2,2806345,2958238,2584820,170929,202490,1070116
"N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)"," -30인이상",20.5,21.1,10.4,168.6,174.1,169.3,4.9,82.3,2822584,2926408,2554942,178960,192505,1208146
"N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","-1~9인",19.4,21.5,9.3,152.1,167.9,165.2,2.7,74.1,2886165,3206997,2975952,77564,153480,1306054
"N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","-1~29인",19.3,21.5,8.9,150.9,168.6,165.3,3.2,68.9,2813855,3186392,2889707,95750,200935,1088070
"N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)"," -1~299인",20.0,21.4,9.8,160.0,171.2,166.3,4.9,77.1,2906291,3135935,2765188,146142,224605,1210387
"N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)"," -5~299인",20.1,21.4,10.1,162.2,172.8,167.2,5.6,78.8,2948437,3175244,2760247,165788,249209,1168844
"N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","1~4인",19.6,21.4,9.0,149.3,163.1,161.6,1.6,70.7,2699074,2934296,2790532,45369,98395,1364480
"N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","5~9인",19.2,21.6,9.6,156.2,175.4,170.9,4.5,77.9,3159758,3628921,3262837,127377,238708,1240891
"N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","10~29인",19.1,21.6,8.5,149.3,169.4,165.5,4.0,62.8,2718197,3158450,2772748,120412,265290,830743
"N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","30~99인",20.5,21.2,12.2,168.8,174.5,165.3,9.3,103.3,3288082,3430427,2840780,259462,330184,1658057
"N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","100~299인",20.9,21.3,13.2,169.3,172.7,168.6,4.0,97.0,2755408,2817815,2506944,134222,176650,1426767
"N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","300인이상",20.3,21.1,8.7,168.3,174.6,170.9,3.7,68.2,2690640,2802596,2479104,170522,152971,935266
"P.교육 서비스업(85)","전규모(1인이상)",19.6,20.0,14.5,144.8,150.6,147.6,3.1,68.9,3913167,4116876,3403203,62207,651466,1277261
"P.교육 서비스업(85)"," -5인이상",19.4,19.8,13.6,147.7,153.0,149.3,3.7,66.5,4252252,4445916,3599244,75877,770795,1275639
"P.교육 서비스업(85)"," -10인이상",19.2,19.5,13.4,146.8,151.5,147.5,3.9,65.7,4470926,4653355,3722543,78013,852799,1319019
"P.교육 서비스업(85)"," -30인이상",18.6,18.9,13.4,142.7,146.7,142.9,3.8,67.3,4712211,4888937,3849585,76257,963095,1385505
"P.교육 서비스업(85)","-1~9인",20.6,21.2,15.7,139.8,148.4,147.6,0.8,72.8,2527884,2695244,2556975,20322,117947,1227497
"P.교육 서비스업(85)","-1~29인",20.8,21.4,15.2,147.3,155.8,153.7,2.1,69.9,2910624,3096600,2813311,43640,239649,1207679
"P.교육 서비스업(85)"," -1~299인",20.5,21.0,14.9,152.1,159.4,155.6,3.8,68.7,3796480,4019673,3276988,74100,668585,1249578
"P.교육 서비스업(85)"," -5~299인",20.5,21.0,13.9,158.9,165.7,160.7,5.0,65.5,4256831,4477259,3527248,98328,851684,1230896
"P.교육 서비스업(85)","1~4인",20.4,20.9,16.4,132.2,139.9,139.8,0.1,74.2,2465215,2622477,2512845,123,109509,1280872
"P.교육 서비스업(85)","5~9인",21.0,21.8,14.3,154.5,164.8,162.6,2.2,69.7,2650087,2835640,2642119,59293,134228,1114322
"P.교육 서비스업(85)","10~29인",21.2,21.7,13.6,161.2,168.7,164.3,4.3,61.5,3612797,3797986,3261269,84390,452327,1148363
"P.교육 서비스업(85)","30~99인",20.8,21.2,13.9,167.3,174.4,167.3,7.1,63.4,5536170,5824227,4177024,133831,1513372,1331434
"P.교육 서비스업(85)","100~299인",18.3,18.4,13.4,139.6,141.4,137.0,4.4,76.6,4145321,4221533,3393320,80337,747877,1548002
"P.교육 서비스업(85)","300인이상",17.1,17.3,12.7,124.2,126.8,125.8,1.1,69.6,4242645,4381610,3746954,29815,604841,1411857
"Q.보건업 및 사회복지 서비스업(86~87)","전규모(1인이상)",21.1,21.4,16.1,158.2,162.9,157.9,5.0,81.3,3485688,3626676,3025730,194845,406101,1201684
"Q.보건업 및 사회복지 서비스업(86~87)"," -5인이상",21.2,21.3,16.9,160.0,163.3,157.8,5.5,76.4,3641714,3737672,3101447,215968,420257,1207481
"Q.보건업 및 사회복지 서비스업(86~87)"," -10인이상",21.1,21.2,17.3,160.9,164.4,158.2,6.2,78.5,3821648,3932630,3229460,248753,454416,1236427
"Q.보건업 및 사회복지 서비스업(86~87)"," -30인이상",21.0,21.1,18.1,163.6,165.1,158.8,6.3,107.7,4301308,4369509,3533351,301178,534981,1878923
"Q.보건업 및 사회복지 서비스업(86~87)","-1~9인",21.3,22.1,14.6,150.5,158.3,157.0,1.3,84.4,2534717,2697628,2407092,31147,259389,1163566
"Q.보건업 및 사회복지 서비스업(86~87)","-1~29인",21.2,21.8,15.5,153.2,160.7,157.1,3.6,73.6,2740621,2904396,2532155,91453,280788,1005234
"Q.보건업 및 사회복지 서비스업(86~87)"," -1~299인",21.2,21.5,15.7,156.2,161.7,157.2,4.5,75.5,3066332,3202184,2764938,140923,296322,1078118
"Q.보건업 및 사회복지 서비스업(86~87)"," -5~299인",21.2,21.4,16.3,158.1,162.0,157.0,5.0,64.9,3181564,3274387,2818466,158654,297267,978102
"Q.보건업 및 사회복지 서비스업(86~87)","1~4인",20.9,22.4,15.0,145.7,159.8,159.1,0.7,87.7,2416738,2716009,2404512,21534,289963,1194024
"Q.보건업 및 사회복지 서비스업(86~87)","5~9인",21.6,21.8,11.5,155.1,157.2,155.4,1.8,53.0,2647124,2683272,2409107,38656,235509,878694
"Q.보건업 및 사회복지 서비스업(86~87)","10~29인",21.1,21.4,16.8,155.9,163.0,157.1,5.9,56.4,2946137,3101959,2651651,149075,301233,752151
"Q.보건업 및 사회복지 서비스업(86~87)","30~99인",21.0,21.1,16.1,164.8,166.8,160.2,6.5,79.1,3361015,3409408,2853942,206735,348731,1251359
"Q.보건업 및 사회복지 서비스업(86~87)","100~299인",21.3,21.5,17.6,153.8,156.3,152.0,4.3,91.1,4048455,4144264,3646438,235042,262784,1660686
"Q.보건업 및 사회복지 서비스업(86~87)","300인이상",20.9,20.9,21.0,168.8,169.1,161.6,7.5,158.4,5778724,5858087,4396627,478290,983170,2843283
"R.예술, 스포츠 및 여가관련 서비스업(90~91)","전규모(1인이상)",19.8,21.0,14.6,153.7,164.3,157.7,6.6,105.3,3244619,3635179,3038827,176781,419570,1453427
"R.예술, 스포츠 및 여가관련 서비스업(90~91)"," -5인이상",19.8,21.0,14.5,158.9,170.5,161.6,9.0,105.2,3628920,4093042,3401375,242458,449209,1492170
"R.예술, 스포츠 및 여가관련 서비스업(90~91)"," -10인이상",20.0,21.1,15.3,162.1,173.0,163.3,9.7,113.3,3831604,4330720,3590220,259961,480539,1597632
"R.예술, 스포츠 및 여가관련 서비스업(90~91)"," -30인이상",19.5,20.7,14.5,160.6,173.7,161.9,11.8,108.9,3890288,4491072,3759479,307762,423831,1518859
"R.예술, 스포츠 및 여가관련 서비스업(90~91)","-1~9인",19.6,20.8,13.7,142.7,152.9,150.3,2.6,94.2,2472643,2729689,2320996,68495,340198,1254687
"R.예술, 스포츠 및 여가관련 서비스업(90~91)","-1~29인",20.0,21.1,14.8,149.6,158.8,155.2,3.7,102.6,2854871,3141477,2623136,101228,417113,1405058
"R.예술, 스포츠 및 여가관련 서비스업(90~91)"," -1~299인",20.0,21.2,14.4,153.4,164.5,158.5,6.0,101.7,3169872,3547568,2950609,157927,439033,1407075
"R.예술, 스포츠 및 여가관련 서비스업(90~91)"," -5~299인",20.0,21.3,14.1,159.1,171.6,163.3,8.3,99.7,3568936,4021581,3316441,222751,482389,1427814
"R.예술, 스포츠 및 여가관련 서비스업(90~91)","1~4인",19.8,20.8,15.0,142.2,150.2,148.9,1.4,105.4,2383923,2607448,2225044,29361,353043,1367535
"R.예술, 스포츠 및 여가관련 서비스업(90~91)","5~9인",19.0,20.7,10.0,143.9,159.4,153.8,5.6,62.2,2694823,3028149,2555270,164041,308837,934725
"R.예술, 스포츠 및 여가관련 서비스업(90~91)","10~29인",21.1,21.6,17.7,165.1,171.8,165.8,6.0,125.5,3716343,4037060,3280249,172419,584392,1814372
"R.예술, 스포츠 및 여가관련 서비스업(90~91)","30~99인",20.0,21.8,13.6,164.2,182.1,168.6,13.5,98.6,3815923,4480208,3673162,346642,460404,1381862
"R.예술, 스포츠 및 여가관련 서비스업(90~91)","100~299인",19.4,20.4,14.3,155.8,166.5,160.3,6.2,104.2,3892395,4389474,3689626,156402,543446,1487840
"R.예술, 스포츠 및 여가관련 서비스업(90~91)","300인이상",18.3,18.7,16.8,157.2,162.1,148.0,14.1,138.5,4066210,4635443,4046034,392043,197366,1887432
"S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","전규모(1인이상)",21.5,22.3,8.9,169.2,175.8,172.7,3.1,62.5,3397592,3542509,2960515,82108,499887,1064442
"S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)"," -5인이상",20.6,21.8,8.9,165.8,176.1,170.9,5.2,62.4,4113041,4417501,3447332,141105,829064,1050756
"S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)"," -10인이상",20.5,21.6,9.5,165.2,175.2,169.1,6.1,69.7,4509032,4859461,3637531,169459,1052470,1160952
"S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)"," -30인이상",20.9,21.5,13.5,168.8,174.6,166.5,8.1,99.8,5425029,5736008,3770543,227809,1737656,1703181
"S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","-1~9인",22.2,22.7,7.9,171.8,176.2,174.9,1.2,49.4,2660452,2723634,2539549,27793,156293,888271
"S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","-1~29인",21.6,22.4,7.6,169.2,176.0,173.9,2.1,51.9,2985681,3107427,2799845,53208,254374,881480
"S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)"," -1~299인",21.5,22.3,8.9,169.2,175.9,172.9,3.0,62.1,3378106,3523348,2944837,80566,497946,1059612
"S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)"," -5~299인",20.6,21.8,8.8,165.8,176.3,171.2,5.1,62.0,4094765,4403845,3430407,139720,833719,1045129
"S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","1~4인",22.6,22.9,9.4,173.5,175.5,174.9,0.6,63.4,2475075,2498257,2379526,11698,107033,1156789
"S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","5~9인",21.0,22.3,7.0,167.2,178.1,175.1,3.0,41.4,3152830,3363045,2993543,73455,296046,734142
"S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","10~29인",20.2,21.7,7.4,162.6,175.7,171.1,4.6,53.9,3836230,4193562,3536485,125132,531945,875803
"S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","30~99인",21.1,21.9,11.8,171.0,178.6,169.4,9.2,89.4,4335564,4615898,3502237,256450,857211,1303500
"S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","100~299인",20.4,20.5,18.8,163.5,166.1,161.3,4.7,131.1,8794870,9247479,4428519,155539,4663421,3032478
"S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","300인이상",20.3,20.3,19.5,164.7,165.2,156.7,8.4,144.4,4897241,4961557,4121653,196285,643619,2054819
